idx,main_speaker,title,details,posted,url,duration,num_views
5c3c9dbc9601503a2acc18239f318ba1,Malika Whitley,How the arts help homeless youth heal and build,"Malika Whitley is the founder of ChopArt, an organization for homeless teens focused on mentorship, dignity and opportunity through the arts. In this moving, personal talk, she shares her story of homelessness and finding her voice through arts -- and her mission to provide a creative outlet for others who have been pushed to the margins of society.",Posted Apr 2018,https://www.ted.com/talks/malika_whitley_how_the_arts_help_homeless_youth_heal_and_build,388,"1,025,240"
38c5d995e9ca86df17cad5b848eed58a,Lera Boroditsky,How language shapes the way we think,"There are about 7,000 languages spoken around the world -- and they all have different sounds, vocabularies and structures. But do they shape the way we think? Cognitive scientist Lera Boroditsky shares examples of language -- from an Aboriginal community in Australia that uses cardinal directions instead of left and right to the multiple words for blue in Russian -- that suggest the answer is a resounding yes. ""The beauty of linguistic diversity is that it reveals to us just how ingenious and how flexible the human mind is,"" Boroditsky says. ""Human minds have invented not one cognitive universe, but 7,000.""",Posted Apr 2018,https://www.ted.com/talks/lera_boroditsky_how_language_shapes_the_way_we_think,852,"10,231,435"
cfeb7455f80e5275ed46dfb8376790af,José Andrés,How a team of chefs fed Puerto Rico after Hurricane Maria,"After Hurricane Maria hit Puerto Rico in 2017, chef José Andrés traveled to the devastated island with a simple idea: to feed the hungry. Millions of meals served later, Andrés shares the remarkable story of creating the world's biggest restaurant -- and the awesome power of letting people in need know that somebody cares about them.",Posted Apr 2018,https://www.ted.com/talks/jose_andres_how_a_team_of_chefs_fed_puerto_rico_after_hurricane_maria,1313,"1,054,143"
76e3c5938adf80691a84aff2a4829c89,Tara Houska,The Standing Rock resistance and our fight for indigenous rights,"Still invisible and often an afterthought, indigenous peoples are uniting to protect the world's water, lands and history -- while trying to heal from genocide and ongoing inequality. Tribal attorney and Couchiching First Nation citizen Tara Houska chronicles the history of attempts by government and industry to eradicate the legitimacy of indigenous peoples' land and culture, including the months-long standoff at Standing Rock which rallied thousands around the world. ""It's incredible what you can do when you stand together,"" Houska says. ""Stand with us -- empathize, learn, grow, change the conversation.""",Posted Apr 2018,https://www.ted.com/talks/tara_houska_the_standing_rock_resistance_and_our_fight_for_indigenous_rights,663,"1,074,620"
a7c685363fa04420bda5ab3c340ba957,Kasiva Mutua,How I use the drum to tell my story,"In this talk-performance hybrid, drummer, percussionist and TED Fellow Kasiva Mutua shares how she's breaking the taboo against female drummers in Kenya -- and her mission to teach the significance and importance of the drum to young boys, women and girls. ""Women can be custodians of culture, too,"" Mutua says.",Posted Apr 2018,https://www.ted.com/talks/kasiva_mutua_how_i_use_the_drum_to_tell_my_story,758,"1,210,310"
d2c2fc0ed9e14ab232290367dd37bb9f,Danny Hillis,Should we create a solar shade to cool the earth?,"In this perspective-shifting talk, Danny Hillis prompts us to approach global issues like climate change with creative scientific solutions. Taking a stand for solar geoengineering, he looks at controversial solutions with open-minded curiosity.",Posted Apr 2018,https://www.ted.com/talks/danny_hillis_should_we_create_a_solar_shade_to_cool_the_earth,411,"1,267,589"
791507fab86b0eb2d6f580e0d656a823,Andrew Dent,"To eliminate waste, we need to rediscover thrift","There's no such thing as throwing something away, says Andrew Dent -- when you toss a used food container, broken toy or old pair of socks into the trash, those things inevitably end up in ever-growing landfills. But we can get smarter about the way we make, and remake, our products. Dent shares exciting examples of thrift -- the idea of using and reusing what you need so you don't have to purchase anything new -- as well as advances in material science, like electronics made of nanocellulose and enzymes that can help make plastic infinitely recyclable.",Posted Apr 2018,https://www.ted.com/talks/andrew_dent_to_eliminate_waste_we_need_to_rediscover_thrift,634,"1,387,359"
f8b76265002087e6524a7cb1f5093751,Raj Panjabi,Community health heroes,"Raj Panjabi has a bold idea: to recruit and train an army of community health workers to bring medical care to the billion people around the world who lack access to it. See how technology is transforming things for health workers like Serena and Prince -- and how TED's just-launched initiative, the Audacious Project, is amplifying their impact. Learn more at AudaciousProject.org.",Posted Apr 2018,https://www.ted.com/talks/raj_panjabi_community_health_heroes,430,"12,302"
81febde05b67509176ed05566ea08ab4,JR,"Undocumented lives, inside out","JR launched the participatory art project INSIDE OUT to highlight our shared humanity. Travel with a group of people who packed up their lives and got on the INSIDE OUT bus, crossing the United States to capture portraits of undocumented people and those that support them.",Posted Apr 2018,https://www.ted.com/talks/jr_undocumented_lives_inside_out,327,"10,171"
bd4d25b9aff851c3cf5d74236403e7c0,Karen Armstrong,Passion for compassion,"With the Charter for Compassion, Karen Armstrong challenged the world to bring the Golden Rule to the center of life. Learn about how her vision inspired Greg Fischer -- the mayor of Louisville, Kentucky -- to lead the city in fascinating new directions.",Posted Apr 2018,https://www.ted.com/talks/karen_armstrong_passion_for_compassion,417,"18,331"
abf48e157f3cfc48f4fc2bb3f08cd6bc,Jamie Oliver,Food revolutionaries,"Jamie Oliver crystallized his vision for a food revolution in his TED Talk. At the Charlton Manor Primary School in London, head teacher Timothy Baker is putting his idea into action by offering not just food education but education centered on food.",Posted Apr 2018,https://www.ted.com/talks/jamie_oliver_food_revolutionaries,347,"27,389"
14c1ab24e417885b41a394f7342365f7,Sarah Parcak,Armchair archaeologist,"Sarah Parcak hoped the power of the crowd could help accelerate archaeological discovery. See how 90-year-old Doris Mae Jones heard her call -- and jumped in to search more than 50,000 tiles in Expedition Peru. With cat assistants.",Posted Apr 2018,https://www.ted.com/talks/sarah_parcak_armchair_archaeologist,350,"14,749"
79859666465ff519f43787ff7e9f8d9f,Drew Philp,My $500 house in Detroit — and the neighbors who helped me rebuild it,"In 2009, journalist and screenwriter Drew Philp bought a ruined house in Detroit for $500. In the years that followed, as he gutted the interior and removed the heaps of garbage crowding the rooms, he didn't just learn how to repair a house -- he learned how to build a community. In a tribute to the city he loves, Philp tells us about ""radical neighborliness"" and makes the case that we have ""the power to create the world anew together and to do it ourselves when our governments refuse.""",Posted Apr 2018,https://www.ted.com/talks/drew_philp_my_500_house_in_detroit_and_the_neighbors_who_helped_me_rebuild_it,823,"1,357,167"
f2d5a3085c63f179aa49894b88d113c9,Irina Kareva,Math can help uncover cancer's secrets,"Irina Kareva translates biology into mathematics and vice versa. She writes mathematical models that describe the dynamics of cancer, with the goal of developing new drugs that target tumors. ""The power and beauty of mathematical modeling lies in the fact that it makes you formalize, in a very rigorous way, what we think we know,"" Kareva says. ""It can help guide us to where we should keep looking, and where there may be a dead end."" It all comes down to asking the right question and translating it to the right equation, and back.",Posted Apr 2018,https://www.ted.com/talks/irina_kareva_math_can_help_uncover_cancer_s_secrets,459,"1,232,402"
e04f4492874ac90790f598351fa4dac1,Anika Hazra,A simple way to tell insects apart,"There are nearly a million known insect species in the world, but most have one of just five common types of mouthparts. Why is this information useful to scientists? Anika Hazra explains how the features of an insect's mouthparts can help identify which order it belongs to, while also providing clues about how it evolved and what it feeds on.",Posted Apr 2018,https://www.ted.com/talks/anika_hazra_a_simple_way_to_tell_insects_apart,246,"265,121"
0b8053dffbcb1d2e0783ed91a67f2bef,Raphael Arar,How we can teach computers to make sense of our emotions,"How can we make AI that people actually want to interact with? Raphael Arar suggests we start by making art. He shares interactive projects that help AI explore complex ideas like nostalgia, intuition and conversation -- all working towards the goal of making our future technology just as much human as it is artificial.",Posted Apr 2018,https://www.ted.com/talks/raphael_arar_how_we_can_teach_computers_to_make_sense_of_our_emotions,680,"1,265,953"
8a115061dd69ec9b69b718e7fa81d4da,Christian Picciolini,My descent into America's neo-Nazi movement — and how I got out,"At 14, Christian Picciolini went from naïve teenager to white supremacist -- and soon, the leader of the first neo-Nazi skinhead gang in the United States. How was he radicalized, and how did he ultimately get out of the movement? In this courageous talk, Picciolini shares the surprising and counterintuitive solution to hate in all forms.",Posted Apr 2018,https://www.ted.com/talks/christian_picciolini_my_descent_into_america_s_neo_nazi_movement_and_how_i_got_out,1218,"4,249,411"
3013920abd26196673929dc215c63ed6,Judith Heumann,Our fight for disability rights — and why we're not done yet,"Four decades ago, Judith Heumann helped to lead a groundbreaking protest called the Section 504 sit-in -- in which disabled-rights activists occupied a federal building for almost a month, demanding greater accessibility for all. In this personal, inspiring talk, Heumann tells the stories behind the protest -- and reminds us that, 40 years on, there's still work left to do.",Posted Mar 2018,https://www.ted.com/talks/judith_heumann_our_fight_for_disability_rights_and_why_we_re_not_done_yet,1030,"1,147,349"
27e50471ff1108e4edc3ea04a8c18c82,Leo Igwe,Why I choose humanism over faith,"As a humanist, Leo Igwe doesn't believe in divine intervention -- but he does believe in the power of human beings to alleviate suffering, cure disease, preserve the planet and turn situations of poverty into prosperity. In this bold talk, Igwe shares how humanism can free Africans from damaging superstitions and give them the power to rebuild the continent.",Posted Mar 2018,https://www.ted.com/talks/leo_igwe_why_i_choose_humanism_over_faith,619,"1,223,229"
47090cafc7e829af74ea70896e5b31f1,Ndidi Nwuneli,The role of faith and belief in modern Africa,"Ndidi Nwuneli has advice for Africans who believe in God -- and Africans who don't. To the religious, she advises against using God to outsource responsibility for what happens in their lives. To the non-religious, she asks that they keep an open mind and work with faith-based organizations, especially on issues like health care and education. ""There's so much potential that can be realized when we walk across the divide of faith and, hand in hand, try to solve many of our problems,"" Nwuneli says.",Posted Mar 2018,https://www.ted.com/talks/ndidi_nwuneli_the_role_of_faith_and_belief_in_modern_africa,792,"924,536"
26ef01a80fc8bfa31102c599078d9a20,Graham Shaw,Why people believe they can't draw,"Most people think they can't draw, but communications expert Graham Shaw isn't buying it. In this fun, instructional talk, he demonstrates how a few adjustments to your drawing technique (and your attitude) can leave you with an effective new presentation tool as well as an outlet for your creativity.",Posted Mar 2018,https://www.ted.com/talks/graham_shaw_why_people_believe_they_can_t_draw,904,"31,038,386"
6a5408828c2d3eb52d9868ba2a688695,Ashley Graham,Plus-size? More like my size,"When Ashley Graham first started her modeling career, she was followed everywhere by a label she hates: ""plus-size model."" Defying such regressive pigeonholing, she explains how she stopped devaluing herself and reclaimed her body as her own. ",Posted Mar 2018,https://www.ted.com/talks/ashley_graham_plus_size_more_like_my_size,595,"3,773,851"
798f5c8c349bbd107fc578695fa2223e,Sam Berns,My philosophy for a happy life,"Born with a rare genetic disorder called progeria, Sam Berns knew he'd be facing more obstacles in life than most. This didn't stop him from taking charge of his own happiness. In this moving and inspirational talk, Berns lays out the three principles of the personal philosophy that allowed him to do so. ",Posted Mar 2018,https://www.ted.com/talks/sam_berns_my_philosophy_for_a_happy_life,765,"34,027,975"
2ba62a582dd9914385cd3bcac39b3fbd,Cal Newport,Why you should quit social media,"Does quitting social media make you an unemployable Luddite? Computer scientist Dr. Cal Newport doesn't think so. In this eye-opening talk, he debunks three objections commonly offered up as rationale for keeping that all-important Facebook account. ",Posted Mar 2018,https://www.ted.com/talks/cal_newport_why_you_should_quit_social_media,831,"7,032,903"
8743389cd4b81bbb2f86a877b89358bb,Mel Robbins,How to stop screwing yourself over,"How do you get on the road to being happier? Start by setting your alarm for 30 minutes earlier than usual and not hitting the snooze button. The effort required to leave that warm bed and enter the world is the same amount of effort needed to shake up your life and make that elusive change. In this humorous and provocative talk, Mel Robbins explains how turning off our brain's autopilot and demolishing our comfort zones is key to a rewarding life. ",Posted Mar 2018,https://www.ted.com/talks/mel_robbins_how_to_stop_screwing_yourself_over,1300,"23,075,539"
e7c3932d21c5278d9290d0543693754e,Mariana Atencio,What makes you special?,"When journalist Mariana Atencio was seven, her father sent her from her home in Venezuela to a summer camp in Brainerd, Minnesota. Unsurprisingly, she was treated like an outsider. Over the course of many more such camps and a senior year in an American high school, she discovered that the best way to belong was to embrace the qualities that made her different. In this deeply personal talk, Atencio describes how these early lessons helped her succeed as an immigrant and as a journalist.",Posted Mar 2018,https://www.ted.com/talks/mariana_atencio_what_makes_you_special,1067,"12,556,287"
ed7c40f547753f7f30b15e74eb588a18,Erica Stone,Academic research is publicly funded — why isn't it publicly available?,"In the US, your taxes fund academic research at public universities. Why then do you need to pay expensive, for-profit journals for the results of that research? Erica Stone advocates for a new, open-access relationship between the public and scholars, making the case that academics should publish in more accessible media. ""A functioning democracy requires that the public be well-educated and well-informed,"" Stone says. ""Instead of research happening behind paywalls and bureaucracy, wouldn't it be better if it was unfolding right in front of us?""",Posted Mar 2018,https://www.ted.com/talks/erica_stone_academic_research_is_publicly_funded_why_isn_t_it_publicly_available,584,"1,005,249"
aaebc0aa78a29b8831b539295a6c51bd,Mennat El Ghalid,How fungi recognize (and infect) plants,"Each year, the world loses enough food to feed half a billion people to fungi, the most destructive pathogens of plants. Mycologist and TED Fellow Mennat El Ghalid explains how a breakthrough in our understanding of the molecular signals fungi use to attack plants could disrupt this interaction -- and save our crops.",Posted Mar 2018,https://www.ted.com/talks/mennat_el_ghalid_how_fungi_recognize_and_infect_plants,276,"1,151,421"
1632e978a2ae155831f87e7c0cecc59c,Vikram Sharma,How quantum physics can make encryption stronger,"As quantum computing matures, it's going to bring unimaginable increases in computational power along with it -- and the systems we use to protect our data (and our democratic processes) will become even more vulnerable. But there's still time to plan against the impending data apocalypse, says encryption expert Vikram Sharma. Learn more about how he's fighting quantum with quantum: designing security devices and programs that use the power of quantum physics to defend against the most sophisticated attacks.",Posted Mar 2018,https://www.ted.com/talks/vikram_sharma_how_quantum_physics_can_make_encryption_stronger,713,"1,190,442"
a15e4d38c22ac3d5b89390c67aabb514,Matthias Müllenbeck,What if we paid doctors to keep people healthy?,What if we incentivized doctors to keep us healthy instead of paying them only when we're already sick? Matthias Müllenbeck explains how this radical shift from a sick care system to a true health care system could save us from unnecessary costs and risky procedures -- and keep us healthier for longer.,Posted Mar 2018,https://www.ted.com/talks/matthias_mullenbeck_what_if_we_paid_doctors_to_keep_people_healthy,640,"1,493,835"
29f7f06e0fde7e2f4993d2d68a0c5215,Amishi Jha,How to tame your wandering mind,"Amishi Jha studies how we pay attention: the process by which our brain decides what's important out of the constant stream of information it receives. Both external distractions (like stress) and internal ones (like mind-wandering) diminish our attention's power, Jha says -- but some simple techniques can boost it. ""Pay attention to your attention,"" Jha says.",Posted Mar 2018,https://www.ted.com/talks/amishi_jha_how_to_tame_your_wandering_mind,1088,"4,429,007"
f0b283d1e92092839792e9e289b4a67d,Sauti Sol,The rhythm of Afrobeat,"From Beyoncé to Drake and beyond, the world is rocking to the rhythm of Afrobeat. Feel the music as Kenyan afro-pop superstars Sauti Sol take the TED stage to perform three songs: ""Live and Die in Afrika,"" ""Sura Yako"" and ""Kuliko Jana.""",Posted Mar 2018,https://www.ted.com/talks/sauti_sol_the_rhythm_of_afrobeat,745,"309,502"
1b49ac40f3c8621f5cadd5d0a5445791,Eve Abrams,The human stories behind mass incarceration,"The United States locks up more people than any other country in the world, says documentarian Eve Abrams, and somewhere between one and four percent of those in prison are likely innocent. That's 87,000 brothers, sisters, mothers and fathers -- predominantly African American -- unnecessarily separated from their families, their lives and dreams put on hold. Using audio from her interviews with incarcerated people and their families, Abrams shares touching stories of those impacted by mass incarceration and calls on us all to take a stand and ensure that the justice system works for everyone.",Posted Mar 2018,https://www.ted.com/talks/eve_abrams_the_human_stories_behind_mass_incarceration,819,"975,609"
f8715250ef162f63d39df97e6110a02d,Vittorio Loreto,Need a new idea? Start at the edge of what is known,"""Where do great ideas come from?"" Starting with this question in mind, Vittorio Loreto takes us on a journey to explore a possible mathematical scheme that explains the birth of the new. Learn more about the ""adjacent possible"" -- the crossroads of what's actual and what's possible -- and how studying the math that drives it could explain how we create new ideas.",Posted Mar 2018,https://www.ted.com/talks/vittorio_loreto_need_a_new_idea_start_at_the_edge_of_what_is_known,968,"1,557,285"
94e577e72b10be5ad8cb24aeecc68601,Soka Moses,"For survivors of Ebola, the crisis isn't over","In 2014, as a newly trained physician, Soka Moses took on one of the toughest jobs in the world: treating highly contagious patients at the height of Liberia's Ebola outbreak. In this intense, emotional talk, he details what he saw on the frontlines of the crisis -- and reveals the challenges and stigma that thousands of survivors still face.",Posted Mar 2018,https://www.ted.com/talks/soka_moses_for_survivors_of_ebola_the_crisis_isn_t_over,848,"930,625"
308a45a7c8521824aa5b72ee339504f6,Bob Stein,A rite of passage for late life,"We use rituals to mark the early stages of our lives, like birthdays and graduations -- but what about our later years? In this meditative talk about looking both backward and forward, Bob Stein proposes a new tradition of giving away your things (and sharing the stories behind them) as you get older, to reflect on your life so far and open the door to whatever comes next.",Posted Mar 2018,https://www.ted.com/talks/bob_stein_a_rite_of_passage_for_late_life,353,"1,207,946"
e364d70d0f52e7e0027b6c33cac7bbe9,Liz Ogbu,What if gentrification was about healing communities instead of displacing them?,"Liz Ogbu is an architect who works on spatial justice: the idea that justice has a geography and that the equitable distribution of resources and services is a human right. In San Francisco, she's questioning the all too familiar story of gentrification: that poor people will be pushed out by development and progress. ""Why is it that we treat culture erasure and economic displacement as inevitable?"" she asks, calling on developers, architects and policymakers to instead ""make a commitment to build people's capacity to stay in their homes, to stay in their communities, to stay where they feel whole.""",Posted Mar 2018,https://www.ted.com/talks/liz_ogbu_what_if_gentrification_was_about_healing_communities_instead_of_displacing_them,901,"948,306"
f5770f1002144f6c936e81fe7aad502e,Adong Judith,How I use art to bridge misunderstanding,"Director and playwright Adong Judith creates provocative art that sparks dialogue on issues from LGBTQ rights to war crimes. In this quick but powerful talk, the TED Fellow details her work -- including the play ""Silent Voices,"" which brought victims of the Northern Ugandan war against Joseph Kony's rebel group together with political, religious and cultural leaders for transformative talks. ""Listening to one another will not magically solve all problems,"" Judith says. ""But it will give a chance to create avenues to start to work together to solve many of humanity's problems.""",Posted Mar 2018,https://www.ted.com/talks/adong_judith_how_i_use_art_to_bridge_misunderstanding,300,"1,011,009"
1015561bfba1e35e170b3b20ca48c01c,Chris Nowinski,Can I have your brain? The quest for truth on concussions and CTE,"Something strange and deadly is happening inside the brains of top athletes -- a degenerative condition, possibly linked to concussions, that causes dementia, psychosis and far-too-early death. It's called chronic traumatic encephalopathy, or CTE, and it's the medical mystery that Chris Nowinski wants to solve by analyzing brains after death. It's also why, when Nowinski meets a pro athlete, his first question is: ""Can I have your brain?"" Hear more from this ground-breaking effort to protect athletes' brains -- and yours, too.",Posted Mar 2018,https://www.ted.com/talks/chris_nowinski_can_i_have_your_brain_the_quest_for_truth_on_concussions_and_cte,680,"1,154,395"
e158d03229f016125ab36ee0f45fc387,Sally Kohn,What we can do about the culture of hate,"We're all against hate, right? We agree it's a problem -- their problem, not our problem, that is. But as Sally Kohn discovered, we all hate -- some of us in subtle ways, others in obvious ones. As she confronts a hard story from her own life, she shares ideas on how we can recognize, challenge and heal from hatred in our institutions and in ourselves.",Posted Mar 2018,https://www.ted.com/talks/sally_kohn_what_we_can_do_about_the_culture_of_hate,1066,"1,361,216"
a4c39987a51305e0dc6a04b60798ec75,Rei,"""my mama"" / ""BLACK BANANA""","Singer-songwriter Rei brings her mix of indie rock and blues to the TED stage in a performance of two songs, ""my mama"" and ""BLACK BANANA.""",Posted Mar 2018,https://www.ted.com/talks/rei_my_mama_black_banana,517,"510,142"
0f2811549ecbdea296e92e59d43aa690,Hadi Eldebek,Why must artists be poor?,The arts bring meaning to our lives and spirit to our culture -- so why do we expect artists to struggle to make a living?  Hadi Eldebek is working to create a society where artists are valued through an online platform that matches artists with grants and funding opportunities -- so they can focus on their craft instead of their side hustle.,Posted Mar 2018,https://www.ted.com/talks/hadi_eldebek_why_must_artists_be_poor,401,"1,279,336"
478dc356ec7b804d8d687e4252f7fb89,Emma Rodero,Cómo darle credibilidad a tu voz,"¿Será que algunas características de tu voz, como su tono o timbre, afectan tu credibilidad --y la de tus ideas-- frente a los demás? En esta didáctica charla, la Dra. Emma Rodero, profesora de comunicación y artista de voice over, nos muestra técnicas para aprender a manejar las características de la voz que influyen la percepción de nuestra autenticidad.",Posted Mar 2018,https://www.ted.com/talks/emma_rodero_como_darle_credibilidad_a_tu_voz,1003,"2,297,109"
79a76455b0a99fd757f6858d325560c2,Isabel Wilkerson,The Great Migration and the power of a single decision,"Sometimes, a single decision can change the course of history. Join journalist and author Isabel Wilkerson as she tells the story of the Great Migration, the outpouring of six million African Americans from the Jim Crow South to cities in the North and West between World War I and the 1970s. This was the first time in American history that the lowest caste people signaled they had options and were willing to take them -- and the first time they had a chance to choose for themselves what they would do with their innate talents, Wilkerson explains. ""These people, by their actions, were able to do what the powers that be, North and South, could not or would not do,"" she says. ""They freed themselves.""",Posted Mar 2018,https://www.ted.com/talks/isabel_wilkerson_the_great_migration_and_the_power_of_a_single_decision,1075,"1,156,652"
144cdfff283fe6e4dd88366fa45b2661,Margaret Gould Stewart,How the hyperlink changed everything,"The hyperlink is the LEGO block of the internet. Here's the bizarre history of how it came to be, as told by user experience master Margaret Gould Stewart.",Posted Mar 2018,https://www.ted.com/talks/margaret_gould_stewart_how_the_hyperlink_changed_everything,213,"410,129"
3c332ae8711bfd5dbc80225f75d1118c,David Rockwell,The hidden ways stairs shape your life,Stairs don't just get you from point A to point B. Architect David Rockwell explains how they shape your movement -- and your feelings.,Posted Mar 2018,https://www.ted.com/talks/david_rockwell_the_hidden_ways_stairs_shape_your_life,188,"520,807"
2b78a79562b4e0efe03effe95811c4dd,Isaac Mizrahi,How the button changed fashion,"How the simple button changed the world, according to fashion designer Isaac Mizrahi.",Posted Mar 2018,https://www.ted.com/talks/isaac_mizrahi_how_the_button_changed_fashion,140,"533,681"
d900838a6b58505543c94a8422212c28,Paola Antonelli,"The 3,000-year history of the hoodie",The hoodie is a lot more than just a comfy sweatshirt. Design curator Paola Antonelli takes us through its history.,Posted Mar 2018,https://www.ted.com/talks/paola_antonelli_the_3_000_year_history_of_the_hoodie,212,"691,041"
11dd823b820bd22113812c94dc08e0ae,Kyra Gaunt,How the jump rope got its rhythm,"""Down down, baby, down down the roller coaster..."" Hip-hop owes a lot of the queens of double dutch. Ethnomusicologist Kyra Gaunt takes us on a tour of the fascinating history of the jump rope.",Posted Mar 2018,https://www.ted.com/talks/kyra_gaunt_how_the_jump_rope_got_its_rhythm,215,"470,864"
92e4d41ed3a746288d075ecd9b6360e9,Daniel Engber,How the progress bar keeps you sane,The progress bar makes waiting more exciting... and mitigates our fear of death. Journalist Daniel Engber explores how it came into existence.,Posted Mar 2018,https://www.ted.com/talks/daniel_engber_how_the_progress_bar_keeps_you_sane,227,"624,045"
b88963dd0e24fae3577cb23f980f91c4,Caroline Weaver,Why the pencil is perfect,"Why are pencils shaped like hexagons, and how did they get their iconic yellow color? Pencil shop owner Caroline Weaver takes us inside the fascinating history of the pencil.",Posted Mar 2018,https://www.ted.com/talks/caroline_weaver_why_the_pencil_is_perfect,219,"1,212,073"
0bfe0fd76ee5bcd95769730a452e5617,Michael Bierut,The genius of the London Tube Map,Design legend Michael Bierut tells the story of the accidental success of one of the most famous maps in the world -- the London Tube Map.,Posted Mar 2018,https://www.ted.com/talks/michael_bierut_the_genius_of_the_london_tube_map,194,"1,095,183"
d0b25f979ddf17e6379845dd22bbcc24,Daniel Susskind,3 myths about the future of work (and why they're not true),"""Will machines replace humans?"" This question is on the mind of anyone with a job to lose. Daniel Susskind confronts this question and three misconceptions we have about our automated future, suggesting we ask something else: How will we distribute wealth in a world when there will be less -- or even no -- work?",Posted Mar 2018,https://www.ted.com/talks/daniel_susskind_3_myths_about_the_future_of_work_and_why_they_re_not_true,947,"1,539,810"
bba6db8590f44e7b260d32d2aacd6fde,Jacy Reese Anthis,Why we should end animal agriculture,"There are over 100 billion animals in the global food system, taking an enormous collective toll on our health and the environment. In this eye-opening talk, animal advocate and social scientist Jacy Reese makes a compelling argument as to why (and how) we should relegate the factory farming of animals to history's scrap pile.",Posted Mar 2018,https://www.ted.com/talks/jacy_reese_anthis_why_we_should_end_animal_agriculture,786,"133,101"
55cfbefb997d008c75d389cc931ca0d0,Alvin Irby,How to inspire every child to be a lifelong reader,"According to the US Department of Education, more than 85 percent of black fourth-grade boys aren't proficient in reading. What kind of reading experiences should we be creating to ensure that all children read well? In a talk that will make you rethink how we teach, educator and author Alvin Irby explains the reading challenges that many black children face -- and tells us what culturally competent educators do to help all children identify as readers.",Posted Mar 2018,https://www.ted.com/talks/alvin_irby_how_to_inspire_every_child_to_be_a_lifelong_reader,447,"1,327,285"
40f4fef5487512f23d5bdda29dc3ea4a,Deanna Van Buren,What a world without prisons could look like,"Deanna Van Buren designs restorative justice centers that, instead of taking the punitive approach used by a system focused on mass incarceration, treat crime as a breach of relationships and justice as a process where all stakeholders come together to repair that breach. With help and ideas from incarcerated men and women, Van Buren is creating dynamic spaces that provide safe venues for dialogue and reconciliation; employment and job training; and social services to help keep people from entering the justice system in the first place. ""Imagine a world without prisons,"" Van Buren says. ""And join me in creating all the things that we could build instead.""",Posted Mar 2018,https://www.ted.com/talks/deanna_van_buren_what_a_world_without_prisons_could_look_like,919,"1,076,916"
75f9a2e4a8d7e0b764dec86cb59da1e9,Iké Udé,"The radical beauty of Africa, in portraits","Throughout his colorful career and bodies of work, Iké Udé has found creative ways to reject the negative portrayal of Africans rampant in Western media. In this tour of his work, he shares evocative portraits that blend clothing, props and poses from many cultures at once into sharp takes on the varied, complex beauty of Africa.",Posted Mar 2018,https://www.ted.com/talks/ike_ude_the_radical_beauty_of_africa_in_portraits,803,"264,974"
dc92da2a551813b32822b91fc6f42904,Sophie Andrews,The best way to help is often just to listen,"A 24-hour helpline in the UK known as Samaritans helped Sophie Andrews become a survivor of abuse rather than a victim. Now she's paying the favor back as the founder of The Silver Line, a helpline that supports lonely and isolated older people. In a powerful, personal talk, she shares why the simple act of listening (instead of giving advice) is often the best way to help someone in need.",Posted Mar 2018,https://www.ted.com/talks/sophie_andrews_the_best_way_to_help_is_often_just_to_listen,863,"1,687,960"
6ae8770b68956474ea05e5177206d2c7,Musimbi Kanyoro,"To solve the world's biggest problems, invest in women and girls","As CEO of the Global Fund for Women, Musimbi Kanyoro works to support women and their ideas so they can expand and grow. She introduces us to the Maragoli concept of ""isirika"" -- a pragmatic way of life that embraces the mutual responsibility to care for one another -- something she sees women practicing all over the world. And she calls for those who have more to give more to people working to improve their communities. ""Imagine what it would look like if you embraced isirika and made it your default,"" Kanyoro says. ""What could we achieve for each other? For humanity?"" Let's find out -- together.",Posted Mar 2018,https://www.ted.com/talks/musimbi_kanyoro_to_solve_the_world_s_biggest_problems_invest_in_women_and_girls,869,"1,281,895"
1c16424caf2bff713cd7a10fd7c1025d,Simone Bianco and Tom Zimmerman,The wonderful world of life in a drop of water,"""Hold your breath,"" says inventor Tom Zimmerman. ""This is the world without plankton."" These tiny organisms produce two-thirds of our planet's oxygen -- without them, life as we know it wouldn't exist. In this talk and tech demo, Zimmerman and cell engineer Simone Bianco hook up a 3D microscope to a drop of water and take you scuba diving with plankton. Learn more about these mesmerizing creatures and get inspired to protect them against ongoing threats from climate change.",Posted Mar 2018,https://www.ted.com/talks/simone_bianco_and_tom_zimmerman_the_wonderful_world_of_life_in_a_drop_of_water,666,"1,103,600"
3c63bb9aa51d099360f4f6a291bfccbf,Naomi Klein,How shocking events can spark positive change,"Things are pretty shocking out there right now -- record-breaking storms, deadly terror attacks, thousands of migrants disappearing beneath the waves and openly supremacist movements rising. Are we responding with the urgency that these overlapping crises demand from us? Journalist and activist Naomi Klein studies how governments use large-scale shocks to push societies backward. She shares a few propositions from ""The Leap"" -- a manifesto she wrote alongside indigenous elders, climate change activists, union leaders and others from different backgrounds -- which envisions a world after we've already made the transition to a clean economy and a much fairer society. ""The shocking events that fill us with dread today can transform us, and they can transform the world for the better,"" Klein says. ""But first we need to picture the world that we're fighting for. And we have to dream it up together.""",Posted Mar 2018,https://www.ted.com/talks/naomi_klein_how_shocking_events_can_spark_positive_change,935,"1,032,771"
